Name,DataType,Comment,Address
PMP_3052_AMPS,Real,Column 2 bottoms pump motor current A,%MD4784
HTR_3002_RUN,Bool,Column 2 reboiler running,%MX549.1
HTR_3002_FLT,Bool,Column 2 reboiler fault,%MX549.2
HTR_3002_AVAIL,Bool,Column 2 reboiler available,%MX549.3
HTR_3002_START,Bool,Column 2 reboiler start command,%MX549.4
HTR_3002_STOP,Bool,Column 2 reboiler stop command,%MX549.5
HTR_3002_HRS,Real,Column 2 reboiler run hours,%MD4796
VLV_3002_PV,Real,Column 2 reflux valve position percent,%MD4798
VLV_3002_SP,Real,Column 2 reflux valve position setpoint percent,%MD4800
VLV_3002_FLT,Bool,Column 2 reflux valve fault,%MX550.1
BLR_4001_RUN,Bool,Utility boiler 1 firing,%MX550.2
BLR_4001_FLT,Bool,Utility boiler 1 fault,%MX550.3
BLR_4001_MOD,Real,Utility boiler 1 modulation percent,%MD4808
PT_4001_PV,Real,Utility boiler 1 steam pressure bar,%MD4810
PT_4001_HI,Bool,Utility boiler 1 steam pressure high,%MX550.6
PT_4001_LO,Bool,Utility boiler 1 steam pressure low,%MX550.7
LT_4001_PV,Real,Utility boiler 1 drum level percent,%MD4816
LT_4001_HI,Bool,Utility boiler 1 drum level high,%MX551.1
LT_4001_LO,Bool,Utility boiler 1 drum level low,%MX551.2
LT_4001_LL,Bool,Utility boiler 1 drum level low low,%MX551.3
FAN_4001_RUN,Bool,Utility boiler 1 air fan running,%MX551.4
FAN_4001_FLT,Bool,Utility boiler 1 air fan fault,%MX551.5
FAN_4001_AVAIL,Bool,Utility boiler 1 air fan available,%MX551.6
FAN_4001_START,Bool,Utility boiler 1 air fan start command,%MX551.7
FAN_4001_STOP,Bool,Utility boiler 1 air fan stop command,%MX552.0
FAN_4001_HRS,Real,Utility boiler 1 air fan run hours,%MD4834
FAN_4001_SPD,Real,Utility boiler 1 air fan speed feedback percent,%MD4836
FAN_4001_SPD_SP,Real,Utility boiler 1 air fan speed setpoint percent,%MD4838
FAN_4001_AMPS,Real,Utility boiler 1 air fan motor current A,%MD4840
BLR_4002_RUN,Bool,Utility boiler 2 firing,%MX552.5
BLR_4002_FLT,Bool,Utility boiler 2 fault,%MX552.6
BLR_4002_MOD,Real,Utility boiler 2 modulation percent,%MD4846
PT_4002_PV,Real,Utility boiler 2 steam pressure bar,%MD4848
PT_4002_HI,Bool,Utility boiler 2 steam pressure high,%MX553.1
PT_4002_LO,Bool,Utility boiler 2 steam pressure low,%MX553.2
LT_4002_PV,Real,Utility boiler 2 drum level percent,%MD4854
LT_4002_HI,Bool,Utility boiler 2 drum level high,%MX553.4
LT_4002_LO,Bool,Utility boiler 2 drum level low,%MX553.5
LT_4002_LL,Bool,Utility boiler 2 drum level low low,%MX553.6
FAN_4002_RUN,Bool,Utility boiler 2 air fan running,%MX553.7
FAN_4002_FLT,Bool,Utility boiler 2 air fan fault,%MX554.0
FAN_4002_AVAIL,Bool,Utility boiler 2 air fan available,%MX554.1
FAN_4002_START,Bool,Utility boiler 2 air fan start command,%MX554.2
FAN_4002_STOP,Bool,Utility boiler 2 air fan stop command,%MX554.3
FAN_4002_HRS,Real,Utility boiler 2 air fan run hours,%MD4872
FAN_4002_SPD,Real,Utility boiler 2 air fan speed feedback percent,%MD4874
FAN_4002_SPD_SP,Real,Utility boiler 2 air fan speed setpoint percent,%MD4876
FAN_4002_AMPS,Real,Utility boiler 2 air fan motor current A,%MD4878
CMP_4101_RUN,Bool,Air compressor 1 running,%MX555.0
CMP_4101_FLT,Bool,Air compressor 1 fault,%MX555.1
CMP_4101_AVAIL,Bool,Air compressor 1 available,%MX555.2
CMP_4101_START,Bool,Air compressor 1 start command,%MX555.3
CMP_4101_STOP,Bool,Air compressor 1 stop command,%MX555.4
CMP_4101_HRS,Real,Air compressor 1 run hours,%MD4890
CMP_4101_SPD,Real,Air compressor 1 speed feedback percent,%MD4892
CMP_4101_SPD_SP,Real,Air compressor 1 speed setpoint percent,%MD4894
CMP_4101_AMPS,Real,Air compressor 1 motor current A,%MD4896
PT_4101_PV,Real,Air compressor 1 discharge pressure bar,%MD4898
PT_4101_LO,Bool,Air compressor 1 discharge pressure low,%MX556.2
CMP_4102_RUN,Bool,Air compressor 2 running,%MX556.3
CMP_4102_FLT,Bool,Air compressor 2 fault,%MX556.4
CMP_4102_AVAIL,Bool,Air compressor 2 available,%MX556.5
CMP_4102_START,Bool,Air compressor 2 start command,%MX556.6
CMP_4102_STOP,Bool,Air compressor 2 stop command,%MX556.7
CMP_4102_HRS,Real,Air compressor 2 run hours,%MD4912
CMP_4102_SPD,Real,Air compressor 2 speed feedback percent,%MD4914
CMP_4102_SPD_SP,Real,Air compressor 2 speed setpoint percent,%MD4916
CMP_4102_AMPS,Real,Air compressor 2 motor current A,%MD4918
PT_4102_PV,Real,Air compressor 2 discharge pressure bar,%MD4920
PT_4102_LO,Bool,Air compressor 2 discharge pressure low,%MX557.5
CHL_4201_RUN,Bool,Chiller 1 running,%MX557.6
CHL_4201_FLT,Bool,Chiller 1 fault,%MX557.7
CHL_4201_AVAIL,Bool,Chiller 1 available,%MX558.0
CHL_4201_START,Bool,Chiller 1 start command,%MX558.1
CHL_4201_STOP,Bool,Chiller 1 stop command,%MX558.2
CHL_4201_HRS,Real,Chiller 1 run hours,%MD4934
CHL_4201_SPD,Real,Chiller 1 speed feedback percent,%MD4936
CHL_4201_SPD_SP,Real,Chiller 1 speed setpoint percent,%MD4938
CHL_4201_AMPS,Real,Chiller 1 motor current A,%MD4940
TT_4201_PV,Real,Chiller 1 chilled water temperature degC,%MD4942
TT_4201_HI,Bool,Chiller 1 chilled water temperature high,%MX559.0
CHL_4202_RUN,Bool,Chiller 2 running,%MX559.1
CHL_4202_FLT,Bool,Chiller 2 fault,%MX559.2
CHL_4202_AVAIL,Bool,Chiller 2 available,%MX559.3
CHL_4202_START,Bool,Chiller 2 start command,%MX559.4
CHL_4202_STOP,Bool,Chiller 2 stop command,%MX559.5
CHL_4202_HRS,Real,Chiller 2 run hours,%MD4956
CHL_4202_SPD,Real,Chiller 2 speed feedback percent,%MD4958
CHL_4202_SPD_SP,Real,Chiller 2 speed setpoint percent,%MD4960
CHL_4202_AMPS,Real,Chiller 2 motor current A,%MD4962
TT_4202_PV,Real,Chiller 2 chilled water temperature degC,%MD4964
TT_4202_HI,Bool,Chiller 2 chilled water temperature high,%MX560.3
PMP_4301_RUN,Bool,Cooling water pump 1 running,%MX560.4
PMP_4301_FLT,Bool,Cooling water pump 1 fault,%MX560.5
PMP_4301_AVAIL,Bool,Cooling water pump 1 available,%MX560.6
PMP_4301_START,Bool,Cooling water pump 1 start command,%MX560.7
PMP_4301_STOP,Bool,Cooling water pump 1 stop command,%MX561.0
PMP_4301_HRS,Real,Cooling water pump 1 run hours,%MD4978
PMP_4301_SPD,Real,Cooling water pump 1 speed feedback percent,%MD4980
PMP_4301_SPD_SP,Real,Cooling water pump 1 speed setpoint percent,%MD4982
PMP_4301_AMPS,Real,Cooling water pump 1 motor current A,%MD4984
PMP_4302_RUN,Bool,Cooling water pump 2 running,%MX561.5
PMP_4302_FLT,Bool,Cooling water pump 2 fault,%MX561.6
PMP_4302_AVAIL,Bool,Cooling water pump 2 available,%MX561.7
PMP_4302_START,Bool,Cooling water pump 2 start command,%MX562.0
PMP_4302_STOP,Bool,Cooling water pump 2 stop command,%MX562.1
PMP_4302_HRS,Real,Cooling water pump 2 run hours,%MD4996
PMP_4302_SPD,Real,Cooling water pump 2 speed feedback percent,%MD4998
PMP_4302_SPD_SP,Real,Cooling water pump 2 speed setpoint percent,%MD5000
PMP_4302_AMPS,Real,Cooling water pump 2 motor current A,%MD5002
FT_4301_PV,Real,Cooling water flow m3/h,%MD5004
FT_4301_LO,Bool,Cooling water flow low,%MX562.7
TT_4301_PV,Real,Cooling water return temperature degC,%MD5008
TT_4301_HI,Bool,Cooling water return temperature high,%MX563.1
PMP_5001_RUN,Bool,CIP supply pump running,%MX563.2
PMP_5001_FLT,Bool,CIP supply pump fault,%MX563.3
PMP_5001_AVAIL,Bool,CIP supply pump available,%MX563.4
PMP_5001_START,Bool,CIP supply pump start command,%MX563.5
PMP_5001_STOP,Bool,CIP supply pump stop command,%MX563.6
PMP_5001_HRS,Real,CIP supply pump run hours,%MD5022
PMP_5001_SPD,Real,CIP supply pump speed feedback percent,%MD5024
PMP_5001_SPD_SP,Real,CIP supply pump speed setpoint percent,%MD5026
PMP_5001_AMPS,Real,CIP supply pump motor current A,%MD5028
PMP_5002_RUN,Bool,CIP return pump running,%MX564.3
PMP_5002_FLT,Bool,CIP return pump fault,%MX564.4
PMP_5002_AVAIL,Bool,CIP return pump available,%MX564.5
PMP_5002_START,Bool,CIP return pump start command,%MX564.6
PMP_5002_STOP,Bool,CIP return pump stop command,%MX564.7
PMP_5002_HRS,Real,CIP return pump run hours,%MD5040
PMP_5002_SPD,Real,CIP return pump speed feedback percent,%MD5042
PMP_5002_SPD_SP,Real,CIP return pump speed setpoint percent,%MD5044
PMP_5002_AMPS,Real,CIP return pump motor current A,%MD5046
TNK_5001_LEVEL,Real,CIP caustic tank level percent,%MD5048
TNK_5001_VOL,Real,CIP caustic tank volume m3,%MD5050
LT_5001_PV,Real,CIP caustic tank level percent,%MD5052
LT_5001_LO,Bool,CIP caustic tank level low,%MX565.7
LT_5001_LL,Bool,CIP caustic tank level low low,%MX566.0
TNK_5002_LEVEL,Real,CIP acid tank level percent,%MD5058
TNK_5002_VOL,Real,CIP acid tank volume m3,%MD5060
LT_5002_PV,Real,CIP acid tank level percent,%MD5062
LT_5002_LO,Bool,CIP acid tank level low,%MX566.4
LT_5002_LL,Bool,CIP acid tank level low low,%MX566.5
TNK_5003_LEVEL,Real,CIP rinse water tank level percent,%MD5068
TNK_5003_VOL,Real,CIP rinse water tank volume m3,%MD5070
LT_5003_PV,Real,CIP rinse water tank level percent,%MD5072
LT_5003_LO,Bool,CIP rinse water tank level low,%MX567.1
TT_5001_PV,Real,CIP supply temperature degC,%MD5076
TT_5001_LO,Bool,CIP supply temperature low,%MX567.3
AT_5001_PV,Real,CIP return conductivity analysis mS/cm,%MD5080
AT_5001_HI,Bool,CIP return conductivity analysis high,%MX567.5
AT_5001_LO,Bool,CIP return conductivity analysis low,%MX567.6
FT_5001_PV,Real,CIP supply flow LPM,%MD5086
FT_5001_LO,Bool,CIP supply flow low,%MX568.0
VLV_5001_OPEN,Bool,CIP circuit 1 valve open feedback,%MX568.1
VLV_5001_CLOSED,Bool,CIP circuit 1 valve closed feedback,%MX568.2
VLV_5001_CMD,Bool,CIP circuit 1 valve open command,%MX568.3
VLV_5001_FLT,Bool,CIP circuit 1 valve fault,%MX568.4
VLV_5002_OPEN,Bool,CIP circuit 2 valve open feedback,%MX568.5
VLV_5002_CLOSED,Bool,CIP circuit 2 valve closed feedback,%MX568.6
VLV_5002_CMD,Bool,CIP circuit 2 valve open command,%MX568.7
VLV_5002_FLT,Bool,CIP circuit 2 valve fault,%MX569.0
VLV_5003_OPEN,Bool,CIP circuit 3 valve open feedback,%MX569.1
VLV_5003_CLOSED,Bool,CIP circuit 3 valve closed feedback,%MX569.2
VLV_5003_CMD,Bool,CIP circuit 3 valve open command,%MX569.3
VLV_5003_FLT,Bool,CIP circuit 3 valve fault,%MX569.4
CIP_RUN,Bool,CIP sequence running,%MX569.5
CIP_STEP,Int,CIP step number,%MW2558
CIP_CIRCUIT,Int,CIP circuit selected,%MW2559
CNV_6001_RUN,Bool,Packaging conveyor 1 running,%MX570.0
CNV_6001_FLT,Bool,Packaging conveyor 1 fault,%MX570.1
CNV_6001_AVAIL,Bool,Packaging conveyor 1 available,%MX570.2
CNV_6001_START,Bool,Packaging conveyor 1 start command,%MX570.3
CNV_6001_STOP,Bool,Packaging conveyor 1 stop command,%MX570.4
CNV_6001_HRS,Real,Packaging conveyor 1 run hours,%MD5130
CNV_6001_SPD,Real,Packaging conveyor 1 speed feedback percent,%MD5132
CNV_6001_SPD_SP,Real,Packaging conveyor 1 speed setpoint percent,%MD5134
CNV_6001_AMPS,Real,Packaging conveyor 1 motor current A,%MD5136
CNV_6001_JAM,Bool,Packaging conveyor 1 jam detected,%MX571.1
CNV_6002_RUN,Bool,Packaging conveyor 2 running,%MX571.2
CNV_6002_FLT,Bool,Packaging conveyor 2 fault,%MX571.3
CNV_6002_AVAIL,Bool,Packaging conveyor 2 available,%MX571.4
CNV_6002_START,Bool,Packaging conveyor 2 start command,%MX571.5
CNV_6002_STOP,Bool,Packaging conveyor 2 stop command,%MX571.6
CNV_6002_HRS,Real,Packaging conveyor 2 run hours,%MD5150
CNV_6002_SPD,Real,Packaging conveyor 2 speed feedback percent,%MD5152
CNV_6002_SPD_SP,Real,Packaging conveyor 2 speed setpoint percent,%MD5154
CNV_6002_AMPS,Real,Packaging conveyor 2 motor current A,%MD5156
CNV_6002_JAM,Bool,Packaging conveyor 2 jam detected,%MX572.3
CNV_6003_RUN,Bool,Packaging conveyor 3 running,%MX572.4
CNV_6003_FLT,Bool,Packaging conveyor 3 fault,%MX572.5
CNV_6003_AVAIL,Bool,Packaging conveyor 3 available,%MX572.6
CNV_6003_START,Bool,Packaging conveyor 3 start command,%MX572.7
CNV_6003_STOP,Bool,Packaging conveyor 3 stop command,%MX573.0
CNV_6003_HRS,Real,Packaging conveyor 3 run hours,%MD5170
CNV_6003_SPD,Real,Packaging conveyor 3 speed feedback percent,%MD5172
CNV_6003_SPD_SP,Real,Packaging conveyor 3 speed setpoint percent,%MD5174
CNV_6003_AMPS,Real,Packaging conveyor 3 motor current A,%MD5176
CNV_6003_JAM,Bool,Packaging conveyor 3 jam detected,%MX573.5
CNV_6004_RUN,Bool,Packaging conveyor 4 running,%MX573.6
CNV_6004_FLT,Bool,Packaging conveyor 4 fault,%MX573.7
CNV_6004_AVAIL,Bool,Packaging conveyor 4 available,%MX574.0
CNV_6004_START,Bool,Packaging conveyor 4 start command,%MX574.1
CNV_6004_STOP,Bool,Packaging conveyor 4 stop command,%MX574.2
CNV_6004_HRS,Real,Packaging conveyor 4 run hours,%MD5190
CNV_6004_SPD,Real,Packaging conveyor 4 speed feedback percent,%MD5192
CNV_6004_SPD_SP,Real,Packaging conveyor 4 speed setpoint percent,%MD5194
CNV_6004_AMPS,Real,Packaging conveyor 4 motor current A,%MD5196
CNV_6004_JAM,Bool,Packaging conveyor 4 jam detected,%MX574.7
MTR_6101_RUN,Bool,Filler running,%MX575.0
MTR_6101_FLT,Bool,Filler fault,%MX575.1
MTR_6101_AVAIL,Bool,Filler available,%MX575.2
MTR_6101_START,Bool,Filler start command,%MX575.3
MTR_6101_STOP,Bool,Filler stop command,%MX575.4
MTR_6101_HRS,Real,Filler run hours,%MD5210
MTR_6101_SPD,Real,Filler speed feedback percent,%MD5212
MTR_6101_SPD_SP,Real,Filler speed setpoint percent,%MD5214
MTR_6101_AMPS,Real,Filler motor current A,%MD5216
MTR_6101_COUNT,Dint,Filler unit count,%MD5218
MTR_6101_REJECT,Dint,Filler reject count,%MD5220
MTR_6102_RUN,Bool,Capper running,%MX576.3
MTR_6102_FLT,Bool,Capper fault,%MX576.4
MTR_6102_AVAIL,Bool,Capper available,%MX576.5
MTR_6102_START,Bool,Capper start command,%MX576.6
MTR_6102_STOP,Bool,Capper stop command,%MX576.7
MTR_6102_HRS,Real,Capper run hours,%MD5232
MTR_6102_SPD,Real,Capper speed feedback percent,%MD5234
MTR_6102_SPD_SP,Real,Capper speed setpoint percent,%MD5236
MTR_6102_AMPS,Real,Capper motor current A,%MD5238
MTR_6102_COUNT,Dint,Capper unit count,%MD5240
MTR_6102_REJECT,Dint,Capper reject count,%MD5242
MTR_6103_RUN,Bool,Palletiser running,%MX577.6
MTR_6103_FLT,Bool,Palletiser fault,%MX577.7
MTR_6103_AVAIL,Bool,Palletiser available,%MX578.0
MTR_6103_START,Bool,Palletiser start command,%MX578.1
MTR_6103_STOP,Bool,Palletiser stop command,%MX578.2
MTR_6103_HRS,Real,Palletiser run hours,%MD5254
MTR_6103_SPD,Real,Palletiser speed feedback percent,%MD5256
MTR_6103_SPD_SP,Real,Palletiser speed setpoint percent,%MD5258
MTR_6103_AMPS,Real,Palletiser motor current A,%MD5260
MTR_6103_COUNT,Dint,Palletiser unit count,%MD5262
MTR_6103_REJECT,Dint,Palletiser reject count,%MD5264
TNK_6101_LEVEL,Real,Packaging buffer tank level percent,%MD5266
TNK_6101_VOL,Real,Packaging buffer tank volume m3,%MD5268
LT_6101_PV,Real,Packaging buffer tank level percent,%MD5270
LT_6101_HI,Bool,Packaging buffer tank level high,%MX579.4
LT_6101_LO,Bool,Packaging buffer tank level low,%MX579.5
FT_6101_PV,Real,Packaging fill flow LPM,%MD5276
FT_6101_LO,Bool,Packaging fill flow low,%MX579.7
PMP_7001_RUN,Bool,Effluent lift pump 1 running,%MX580.0
PMP_7001_FLT,Bool,Effluent lift pump 1 fault,%MX580.1
PMP_7001_AVAIL,Bool,Effluent lift pump 1 available,%MX580.2
PMP_7001_START,Bool,Effluent lift pump 1 start command,%MX580.3
PMP_7001_STOP,Bool,Effluent lift pump 1 stop command,%MX580.4
PMP_7001_HRS,Real,Effluent lift pump 1 run hours,%MD5290
PMP_7001_SPD,Real,Effluent lift pump 1 speed feedback percent,%MD5292
PMP_7001_SPD_SP,Real,Effluent lift pump 1 speed setpoint percent,%MD5294
PMP_7001_AMPS,Real,Effluent lift pump 1 motor current A,%MD5296
PMP_7002_RUN,Bool,Effluent lift pump 2 running,%MX581.1
PMP_7002_FLT,Bool,Effluent lift pump 2 fault,%MX581.2
PMP_7002_AVAIL,Bool,Effluent lift pump 2 available,%MX581.3
PMP_7002_START,Bool,Effluent lift pump 2 start command,%MX581.4
PMP_7002_STOP,Bool,Effluent lift pump 2 stop command,%MX581.5
PMP_7002_HRS,Real,Effluent lift pump 2 run hours,%MD5308
PMP_7002_SPD,Real,Effluent lift pump 2 speed feedback percent,%MD5310
PMP_7002_SPD_SP,Real,Effluent lift pump 2 speed setpoint percent,%MD5312
PMP_7002_AMPS,Real,Effluent lift pump 2 motor current A,%MD5314
FIL_7101_RUN,Bool,Effluent filter 1 running,%MX582.2
FIL_7101_FLT,Bool,Effluent filter 1 fault,%MX582.3
FIL_7101_AVAIL,Bool,Effluent filter 1 available,%MX582.4
FIL_7101_START,Bool,Effluent filter 1 start command,%MX582.5
FIL_7101_STOP,Bool,Effluent filter 1 stop command,%MX582.6
FIL_7101_HRS,Real,Effluent filter 1 run hours,%MD5326
PT_7101_PV,Real,Effluent filter 1 differential pressure bar,%MD5328
PT_7101_HI,Bool,Effluent filter 1 differential pressure high,%MX583.1
FIL_7102_RUN,Bool,Effluent filter 2 running,%MX583.2
FIL_7102_FLT,Bool,Effluent filter 2 fault,%MX583.3
FIL_7102_AVAIL,Bool,Effluent filter 2 available,%MX583.4
FIL_7102_START,Bool,Effluent filter 2 start command,%MX583.5
FIL_7102_STOP,Bool,Effluent filter 2 stop command,%MX583.6
FIL_7102_HRS,Real,Effluent filter 2 run hours,%MD5342
PT_7102_PV,Real,Effluent filter 2 differential pressure bar,%MD5344
PT_7102_HI,Bool,Effluent filter 2 differential pressure high,%MX584.1
DOS_7201_RUN,Bool,Effluent neutralising doser running,%MX584.2
DOS_7201_FLT,Bool,Effluent neutralising doser fault,%MX584.3
DOS_7201_AVAIL,Bool,Effluent neutralising doser available,%MX584.4
DOS_7201_START,Bool,Effluent neutralising doser start command,%MX584.5
DOS_7201_STOP,Bool,Effluent neutralising doser stop command,%MX584.6
DOS_7201_HRS,Real,Effluent neutralising doser run hours,%MD5358
DOS_7201_SPD,Real,Effluent neutralising doser speed feedback percent,%MD5360
DOS_7201_SPD_SP,Real,Effluent neutralising doser speed setpoint percent,%MD5362
DOS_7201_AMPS,Real,Effluent neutralising doser motor current A,%MD5364
TNK_7001_LEVEL,Real,Effluent balance tank level percent,%MD5366
TNK_7001_VOL,Real,Effluent balance tank volume m3,%MD5368
LT_7001_PV,Real,Effluent balance tank level percent,%MD5370
LT_7001_HI,Bool,Effluent balance tank level high,%MX585.6
LT_7001_HH,Bool,Effluent balance tank level high high,%MX585.7
LT_7001_LO,Bool,Effluent balance tank level low,%MX586.0
AT_7001_PV,Real,Effluent discharge analysis pH,%MD5378
AT_7001_HI,Bool,Effluent discharge analysis high,%MX586.2
AT_7001_LO,Bool,Effluent discharge analysis low,%MX586.3
FT_7001_PV,Real,Effluent discharge flow m3/h,%MD5384
FT_7001_HI,Bool,Effluent discharge flow high,%MX586.5
TT_7001_PV,Real,Effluent temperature degC,%MD5388
MTR_8001_RUN,Bool,Generator 1 running,%MX586.7
MTR_8001_FLT,Bool,Generator 1 fault,%MX587.0
MTR_8001_AVAIL,Bool,Generator 1 available,%MX587.1
MTR_8001_KW,Real,Generator 1 load kW,%MD5396
MTR_8001_HRS,Real,Generator 1 run hours,%MD5398
MTR_8002_RUN,Bool,Generator 2 running,%MX587.4
MTR_8002_FLT,Bool,Generator 2 fault,%MX587.5
MTR_8002_AVAIL,Bool,Generator 2 available,%MX587.6
MTR_8002_KW,Real,Generator 2 load kW,%MD5406
MTR_8002_HRS,Real,Generator 2 run hours,%MD5408
PWR_MAINS_HEALTHY,Bool,Mains supply healthy,%MX588.1
PWR_TOTAL_KW,Real,Total plant load kW,%MD5412
PWR_POWER_FACTOR,Real,Plant power factor,%MD5414
PWR_FREQUENCY,Real,Supply frequency Hz,%MD5416
PLANT_RUNNING,Bool,Plant in auto,%MX588.5
PLANT_ESTOP,Bool,Emergency stop healthy,%MX588.6
PLANT_MODE,Int,Plant mode 0 manual 1 auto 2 shutdown,%MW2711
PLANT_ALARM_COUNT,Int,Active alarm count,%MW2712
PLANT_BATCH_ID,String,Current batch identifier,%MD5426
PMP 9001 RUN,Bool,Spare pump running,%MX589.2
VLV-9001-OPEN,Bool,Spare valve open,%MX589.3
3RD_PARTY_FLOW,Real,Third party metered flow m3/h,%MD5432
TIME,Real,Plant cycle time seconds,%MD5434
