Name,DataType,Comment,Address
TT_105_LO,Bool,Temperature transmitter 5 low alarm,%MX605.0
TT_105_FAIL,Bool,Temperature transmitter 5 signal fault,%MX605.2
TT_106_PV,analog,Temperature transmitter 6 process value (degC),%MD4844
TT_106_SP,REAL,Temperature transmitter 6 setpoint,%MD4846
TT_106_HI,Bool,Temperature transmitter 6 high alarm,%MX606.0
TT_106_LO,Bool,Temperature transmitter 6 low alarm,%MX606.2
TT_106_FAIL,Bool,Temperature transmitter 6 signal fault,%MX606.4
TT_107_PV,analog,Temperature transmitter 7 process value (degC),%MD4854
TT_107_SP,REAL,Temperature transmitter 7 setpoint,%MD4856
TT_107_HI,Bool,Temperature transmitter 7 high alarm,%MX607.2
TT_107_LO,Bool,Temperature transmitter 7 low alarm,%MX607.4
TT_107_FAIL,Bool,Temperature transmitter 7 signal fault,%MX607.6
TT_108_PV,analog,Temperature transmitter 8 process value (degC),%MD4864
TT_108_SP,REAL,Temperature transmitter 8 setpoint,%MD4866
TT_108_HI,Bool,Temperature transmitter 8 high alarm,%MX608.4
TT_108_LO,Bool,Temperature transmitter 8 low alarm,%MX608.6
TT_108_FAIL,Bool,Temperature transmitter 8 signal fault,%MX609.0
TT_109_PV,analog,Temperature transmitter 9 process value (degC),%MD4874
TT_109_SP,REAL,Temperature transmitter 9 setpoint,%MD4876
TT_109_HI,Bool,Temperature transmitter 9 high alarm,%MX609.6
TT_109_LO,Bool,Temperature transmitter 9 low alarm,%MX610.0
TT_109_FAIL,Bool,Temperature transmitter 9 signal fault,%MX610.2
TT_110_PV,analog,Temperature transmitter 10 process value (degC),%MD4884
TT_110_SP,REAL,Temperature transmitter 10 setpoint,%MD4886
TT_110_HI,Bool,Temperature transmitter 10 high alarm,%MX611.0
TT_110_LO,Bool,Temperature transmitter 10 low alarm,%MX611.2
TT_110_FAIL,Bool,Temperature transmitter 10 signal fault,%MX611.4
TT_111_PV,analog,Temperature transmitter 11 process value (degC),%MD4894
TT_111_SP,REAL,Temperature transmitter 11 setpoint,%MD4896
TT_111_HI,Bool,Temperature transmitter 11 high alarm,%MX612.2
TT_111_LO,Bool,Temperature transmitter 11 low alarm,%MX612.4
TT_111_FAIL,Bool,Temperature transmitter 11 signal fault,%MX612.6
TT_112_PV,analog,Temperature transmitter 12 process value (degC),%MD4904
TT_112_SP,REAL,Temperature transmitter 12 setpoint,%MD4906
TT_112_HI,Bool,Temperature transmitter 12 high alarm,%MX613.4
TT_112_LO,Bool,Temperature transmitter 12 low alarm,%MX613.6
TT_112_FAIL,Bool,Temperature transmitter 12 signal fault,%MX614.0
TT_113_PV,analog,Temperature transmitter 13 process value (degC),%MD4914
TT_113_SP,REAL,Temperature transmitter 13 setpoint,%MD4916
TT_113_HI,Bool,Temperature transmitter 13 high alarm,%MX614.6
TT_113_LO,Bool,Temperature transmitter 13 low alarm,%MX615.0
TT_113_FAIL,Bool,Temperature transmitter 13 signal fault,%MX615.2
TT_114_PV,analog,Temperature transmitter 14 process value (degC),%MD4924
TT_114_SP,REAL,Temperature transmitter 14 setpoint,%MD4926
TT_114_HI,Bool,Temperature transmitter 14 high alarm,%MX616.0
TT_114_LO,Bool,Temperature transmitter 14 low alarm,%MX616.2
TT_114_FAIL,Bool,Temperature transmitter 14 signal fault,%MX616.4
TT_115_PV,analog,Temperature transmitter 15 process value (degC),%MD4934
TT_115_SP,REAL,Temperature transmitter 15 setpoint,%MD4936
TT_115_HI,Bool,Temperature transmitter 15 high alarm,%MX617.2
TT_115_LO,Bool,Temperature transmitter 15 low alarm,%MX617.4
TT_115_FAIL,Bool,Temperature transmitter 15 signal fault,%MX617.6
TT_116_PV,analog,Temperature transmitter 16 process value (degC),%MD4944
TT_116_SP,REAL,Temperature transmitter 16 setpoint,%MD4946
TT_116_HI,Bool,Temperature transmitter 16 high alarm,%MX618.4
TT_116_LO,Bool,Temperature transmitter 16 low alarm,%MX618.6
TT_116_FAIL,Bool,Temperature transmitter 16 signal fault,%MX619.0
TT_117_PV,analog,Temperature transmitter 17 process value (degC),%MD4954
TT_117_SP,REAL,Temperature transmitter 17 setpoint,%MD4956
TT_117_HI,Bool,Temperature transmitter 17 high alarm,%MX619.6
TT_117_LO,Bool,Temperature transmitter 17 low alarm,%MX620.0
TT_117_FAIL,Bool,Temperature transmitter 17 signal fault,%MX620.2
TT_118_PV,analog,Temperature transmitter 18 process value (degC),%MD4964
TT_118_SP,REAL,Temperature transmitter 18 setpoint,%MD4966
TT_118_HI,Bool,Temperature transmitter 18 high alarm,%MX621.0
TT_118_LO,Bool,Temperature transmitter 18 low alarm,%MX621.2
TT_118_FAIL,Bool,Temperature transmitter 18 signal fault,%MX621.4
TT_119_PV,analog,Temperature transmitter 19 process value (degC),%MD4974
TT_119_SP,REAL,Temperature transmitter 19 setpoint,%MD4976
TT_119_HI,Bool,Temperature transmitter 19 high alarm,%MX622.2
TT_119_LO,Bool,Temperature transmitter 19 low alarm,%MX622.4
TT_119_FAIL,Bool,Temperature transmitter 19 signal fault,%MX622.6
TT_120_PV,analog,Temperature transmitter 20 process value (degC),%MD4984
TT_120_SP,REAL,Temperature transmitter 20 setpoint,%MD4986
TT_120_HI,Bool,Temperature transmitter 20 high alarm,%MX623.4
TT_120_LO,Bool,Temperature transmitter 20 low alarm,%MX623.6
TT_120_FAIL,Bool,Temperature transmitter 20 signal fault,%MX624.0
AT_101_PV,analog,Analyser 1 process value (pH),%MD4994
AT_101_SP,REAL,Analyser 1 setpoint,%MD4996
AT_101_HI,Bool,Analyser 1 high alarm,%MX624.6
AT_101_LO,Bool,Analyser 1 low alarm,%MX625.0
AT_101_FAIL,Bool,Analyser 1 signal fault,%MX625.2
AT_102_PV,analog,Analyser 2 process value (pH),%MD5004
AT_102_SP,REAL,Analyser 2 setpoint,%MD5006
AT_102_HI,Bool,Analyser 2 high alarm,%MX626.0
AT_102_LO,Bool,Analyser 2 low alarm,%MX626.2
AT_102_FAIL,Bool,Analyser 2 signal fault,%MX626.4
AT_103_PV,analog,Analyser 3 process value (pH),%MD5014
AT_103_SP,REAL,Analyser 3 setpoint,%MD5016
AT_103_HI,Bool,Analyser 3 high alarm,%MX627.2
AT_103_LO,Bool,Analyser 3 low alarm,%MX627.4
AT_103_FAIL,Bool,Analyser 3 signal fault,%MX627.6
AT_104_PV,analog,Analyser 4 process value (pH),%MD5024
AT_104_SP,REAL,Analyser 4 setpoint,%MD5026
AT_104_HI,Bool,Analyser 4 high alarm,%MX628.4
AT_104_LO,Bool,Analyser 4 low alarm,%MX628.6
AT_104_FAIL,Bool,Analyser 4 signal fault,%MX629.0
AT_105_PV,analog,Analyser 5 process value (pH),%MD5034
AT_105_SP,REAL,Analyser 5 setpoint,%MD5036
AT_105_HI,Bool,Analyser 5 high alarm,%MX629.6
AT_105_LO,Bool,Analyser 5 low alarm,%MX630.0
AT_105_FAIL,Bool,Analyser 5 signal fault,%MX630.2
AT_106_PV,analog,Analyser 6 process value (pH),%MD5044
AT_106_SP,REAL,Analyser 6 setpoint,%MD5046
AT_106_HI,Bool,Analyser 6 high alarm,%MX631.0
AT_106_LO,Bool,Analyser 6 low alarm,%MX631.2
AT_106_FAIL,Bool,Analyser 6 signal fault,%MX631.4
AT_107_PV,analog,Analyser 7 process value (pH),%MD5054
AT_107_SP,REAL,Analyser 7 setpoint,%MD5056
AT_107_HI,Bool,Analyser 7 high alarm,%MX632.2
AT_107_LO,Bool,Analyser 7 low alarm,%MX632.4
AT_107_FAIL,Bool,Analyser 7 signal fault,%MX632.6
AT_108_PV,analog,Analyser 8 process value (pH),%MD5064
AT_108_SP,REAL,Analyser 8 setpoint,%MD5066
AT_108_HI,Bool,Analyser 8 high alarm,%MX633.4
AT_108_LO,Bool,Analyser 8 low alarm,%MX633.6
AT_108_FAIL,Bool,Analyser 8 signal fault,%MX634.0
AT_109_PV,analog,Analyser 9 process value (pH),%MD5074
AT_109_SP,REAL,Analyser 9 setpoint,%MD5076
AT_109_HI,Bool,Analyser 9 high alarm,%MX634.6
AT_109_LO,Bool,Analyser 9 low alarm,%MX635.0
AT_109_FAIL,Bool,Analyser 9 signal fault,%MX635.2
AT_110_PV,analog,Analyser 10 process value (pH),%MD5084
AT_110_SP,REAL,Analyser 10 setpoint,%MD5086
AT_110_HI,Bool,Analyser 10 high alarm,%MX636.0
AT_110_LO,Bool,Analyser 10 low alarm,%MX636.2
AT_110_FAIL,Bool,Analyser 10 signal fault,%MX636.4
AT_111_PV,analog,Analyser 11 process value (pH),%MD5094
AT_111_SP,REAL,Analyser 11 setpoint,%MD5096
AT_111_HI,Bool,Analyser 11 high alarm,%MX637.2
AT_111_LO,Bool,Analyser 11 low alarm,%MX637.4
AT_111_FAIL,Bool,Analyser 11 signal fault,%MX637.6
AT_112_PV,analog,Analyser 12 process value (pH),%MD5104
AT_112_SP,REAL,Analyser 12 setpoint,%MD5106
AT_112_HI,Bool,Analyser 12 high alarm,%MX638.4
AT_112_LO,Bool,Analyser 12 low alarm,%MX638.6
AT_112_FAIL,Bool,Analyser 12 signal fault,%MX639.0
AT_113_PV,analog,Analyser 13 process value (pH),%MD5114
AT_113_SP,REAL,Analyser 13 setpoint,%MD5116
AT_113_HI,Bool,Analyser 13 high alarm,%MX639.6
AT_113_LO,Bool,Analyser 13 low alarm,%MX640.0
AT_113_FAIL,Bool,Analyser 13 signal fault,%MX640.2
AT_114_PV,analog,Analyser 14 process value (pH),%MD5124
AT_114_SP,REAL,Analyser 14 setpoint,%MD5126
AT_114_HI,Bool,Analyser 14 high alarm,%MX641.0
AT_114_LO,Bool,Analyser 14 low alarm,%MX641.2
AT_114_FAIL,Bool,Analyser 14 signal fault,%MX641.4
AT_115_PV,analog,Analyser 15 process value (pH),%MD5134
AT_115_SP,REAL,Analyser 15 setpoint,%MD5136
AT_115_HI,Bool,Analyser 15 high alarm,%MX642.2
AT_115_LO,Bool,Analyser 15 low alarm,%MX642.4
AT_115_FAIL,Bool,Analyser 15 signal fault,%MX642.6
AT_116_PV,analog,Analyser 16 process value (pH),%MD5144
AT_116_SP,REAL,Analyser 16 setpoint,%MD5146
AT_116_HI,Bool,Analyser 16 high alarm,%MX643.4
AT_116_LO,Bool,Analyser 16 low alarm,%MX643.6
AT_116_FAIL,Bool,Analyser 16 signal fault,%MX644.0
AT_117_PV,analog,Analyser 17 process value (pH),%MD5154
AT_117_SP,REAL,Analyser 17 setpoint,%MD5156
AT_117_HI,Bool,Analyser 17 high alarm,%MX644.6
AT_117_LO,Bool,Analyser 17 low alarm,%MX645.0
AT_117_FAIL,Bool,Analyser 17 signal fault,%MX645.2
AT_118_PV,analog,Analyser 18 process value (pH),%MD5164
AT_118_SP,REAL,Analyser 18 setpoint,%MD5166
AT_118_HI,Bool,Analyser 18 high alarm,%MX646.0
AT_118_LO,Bool,Analyser 18 low alarm,%MX646.2
AT_118_FAIL,Bool,Analyser 18 signal fault,%MX646.4
AT_119_PV,analog,Analyser 19 process value (pH),%MD5174
AT_119_SP,REAL,Analyser 19 setpoint,%MD5176
AT_119_HI,Bool,Analyser 19 high alarm,%MX647.2
AT_119_LO,Bool,Analyser 19 low alarm,%MX647.4
AT_119_FAIL,Bool,Analyser 19 signal fault,%MX647.6
AT_120_PV,analog,Analyser 20 process value (pH),%MD5184
AT_120_SP,REAL,Analyser 20 setpoint,%MD5186
AT_120_HI,Bool,Analyser 20 high alarm,%MX648.4
AT_120_LO,Bool,Analyser 20 low alarm,%MX648.6
AT_120_FAIL,Bool,Analyser 20 signal fault,%MX649.0
DT_101_PV,analog,Density transmitter 1 process value (kg/m3),%MD5194
DT_101_SP,REAL,Density transmitter 1 setpoint,%MD5196
DT_101_HI,Bool,Density transmitter 1 high alarm,%MX649.6
DT_101_LO,Bool,Density transmitter 1 low alarm,%MX650.0
DT_101_FAIL,Bool,Density transmitter 1 signal fault,%MX650.2
DT_102_PV,analog,Density transmitter 2 process value (kg/m3),%MD5204
DT_102_SP,REAL,Density transmitter 2 setpoint,%MD5206
DT_102_HI,Bool,Density transmitter 2 high alarm,%MX651.0
DT_102_LO,Bool,Density transmitter 2 low alarm,%MX651.2
DT_102_FAIL,Bool,Density transmitter 2 signal fault,%MX651.4
DT_103_PV,analog,Density transmitter 3 process value (kg/m3),%MD5214
DT_103_SP,REAL,Density transmitter 3 setpoint,%MD5216
DT_103_HI,Bool,Density transmitter 3 high alarm,%MX652.2
DT_103_LO,Bool,Density transmitter 3 low alarm,%MX652.4
DT_103_FAIL,Bool,Density transmitter 3 signal fault,%MX652.6
DT_104_PV,analog,Density transmitter 4 process value (kg/m3),%MD5224
DT_104_SP,REAL,Density transmitter 4 setpoint,%MD5226
DT_104_HI,Bool,Density transmitter 4 high alarm,%MX653.4
DT_104_LO,Bool,Density transmitter 4 low alarm,%MX653.6
DT_104_FAIL,Bool,Density transmitter 4 signal fault,%MX654.0
DT_105_PV,analog,Density transmitter 5 process value (kg/m3),%MD5234
DT_105_SP,REAL,Density transmitter 5 setpoint,%MD5236
DT_105_HI,Bool,Density transmitter 5 high alarm,%MX654.6
DT_105_LO,Bool,Density transmitter 5 low alarm,%MX655.0
DT_105_FAIL,Bool,Density transmitter 5 signal fault,%MX655.2
DT_106_PV,analog,Density transmitter 6 process value (kg/m3),%MD5244
DT_106_SP,REAL,Density transmitter 6 setpoint,%MD5246
DT_106_HI,Bool,Density transmitter 6 high alarm,%MX656.0
DT_106_LO,Bool,Density transmitter 6 low alarm,%MX656.2
DT_106_FAIL,Bool,Density transmitter 6 signal fault,%MX656.4
DT_107_PV,analog,Density transmitter 7 process value (kg/m3),%MD5254
DT_107_SP,REAL,Density transmitter 7 setpoint,%MD5256
DT_107_HI,Bool,Density transmitter 7 high alarm,%MX657.2
DT_107_LO,Bool,Density transmitter 7 low alarm,%MX657.4
DT_107_FAIL,Bool,Density transmitter 7 signal fault,%MX657.6
DT_108_PV,analog,Density transmitter 8 process value (kg/m3),%MD5264
DT_108_SP,REAL,Density transmitter 8 setpoint,%MD5266
DT_108_HI,Bool,Density transmitter 8 high alarm,%MX658.4
DT_108_LO,Bool,Density transmitter 8 low alarm,%MX658.6
DT_108_FAIL,Bool,Density transmitter 8 signal fault,%MX659.0
DT_109_PV,analog,Density transmitter 9 process value (kg/m3),%MD5274
DT_109_SP,REAL,Density transmitter 9 setpoint,%MD5276
DT_109_HI,Bool,Density transmitter 9 high alarm,%MX659.6
DT_109_LO,Bool,Density transmitter 9 low alarm,%MX660.0
DT_109_FAIL,Bool,Density transmitter 9 signal fault,%MX660.2
DT_110_PV,analog,Density transmitter 10 process value (kg/m3),%MD5284
DT_110_SP,REAL,Density transmitter 10 setpoint,%MD5286
DT_110_HI,Bool,Density transmitter 10 high alarm,%MX661.0
DT_110_LO,Bool,Density transmitter 10 low alarm,%MX661.2
DT_110_FAIL,Bool,Density transmitter 10 signal fault,%MX661.4
DT_111_PV,analog,Density transmitter 11 process value (kg/m3),%MD5294
DT_111_SP,REAL,Density transmitter 11 setpoint,%MD5296
DT_111_HI,Bool,Density transmitter 11 high alarm,%MX662.2
DT_111_LO,Bool,Density transmitter 11 low alarm,%MX662.4
DT_111_FAIL,Bool,Density transmitter 11 signal fault,%MX662.6
DT_112_PV,analog,Density transmitter 12 process value (kg/m3),%MD5304
DT_112_SP,REAL,Density transmitter 12 setpoint,%MD5306
DT_112_HI,Bool,Density transmitter 12 high alarm,%MX663.4
DT_112_LO,Bool,Density transmitter 12 low alarm,%MX663.6
DT_112_FAIL,Bool,Density transmitter 12 signal fault,%MX664.0
DT_113_PV,analog,Density transmitter 13 process value (kg/m3),%MD5314
DT_113_SP,REAL,Density transmitter 13 setpoint,%MD5316
DT_113_HI,Bool,Density transmitter 13 high alarm,%MX664.6
DT_113_LO,Bool,Density transmitter 13 low alarm,%MX665.0
DT_113_FAIL,Bool,Density transmitter 13 signal fault,%MX665.2
DT_114_PV,analog,Density transmitter 14 process value (kg/m3),%MD5324
DT_114_SP,REAL,Density transmitter 14 setpoint,%MD5326
DT_114_HI,Bool,Density transmitter 14 high alarm,%MX666.0
DT_114_LO,Bool,Density transmitter 14 low alarm,%MX666.2
DT_114_FAIL,Bool,Density transmitter 14 signal fault,%MX666.4
DT_115_PV,analog,Density transmitter 15 process value (kg/m3),%MD5334
DT_115_SP,REAL,Density transmitter 15 setpoint,%MD5336
DT_115_HI,Bool,Density transmitter 15 high alarm,%MX667.2
DT_115_LO,Bool,Density transmitter 15 low alarm,%MX667.4
DT_115_FAIL,Bool,Density transmitter 15 signal fault,%MX667.6
DT_116_PV,analog,Density transmitter 16 process value (kg/m3),%MD5344
DT_116_SP,REAL,Density transmitter 16 setpoint,%MD5346
DT_116_HI,Bool,Density transmitter 16 high alarm,%MX668.4
DT_116_LO,Bool,Density transmitter 16 low alarm,%MX668.6
DT_116_FAIL,Bool,Density transmitter 16 signal fault,%MX669.0
DT_117_PV,analog,Density transmitter 17 process value (kg/m3),%MD5354
DT_117_SP,REAL,Density transmitter 17 setpoint,%MD5356
DT_117_HI,Bool,Density transmitter 17 high alarm,%MX669.6
DT_117_LO,Bool,Density transmitter 17 low alarm,%MX670.0
DT_117_FAIL,Bool,Density transmitter 17 signal fault,%MX670.2
DT_118_PV,analog,Density transmitter 18 process value (kg/m3),%MD5364
DT_118_SP,REAL,Density transmitter 18 setpoint,%MD5366
DT_118_HI,Bool,Density transmitter 18 high alarm,%MX671.0
DT_118_LO,Bool,Density transmitter 18 low alarm,%MX671.2
DT_118_FAIL,Bool,Density transmitter 18 signal fault,%MX671.4
DT_119_PV,analog,Density transmitter 19 process value (kg/m3),%MD5374
DT_119_SP,REAL,Density transmitter 19 setpoint,%MD5376
DT_119_HI,Bool,Density transmitter 19 high alarm,%MX672.2
DT_119_LO,Bool,Density transmitter 19 low alarm,%MX672.4
DT_119_FAIL,Bool,Density transmitter 19 signal fault,%MX672.6
DT_120_PV,analog,Density transmitter 20 process value (kg/m3),%MD5384
DT_120_SP,REAL,Density transmitter 20 setpoint,%MD5386
DT_120_HI,Bool,Density transmitter 20 high alarm,%MX673.4
DT_120_LO,Bool,Density transmitter 20 low alarm,%MX673.6
DT_120_FAIL,Bool,Density transmitter 20 signal fault,%MX674.0
XV_201_OPEN,Bool,Valve 1 open limit,%MX674.2
XV_201_CLOSED,Bool,Valve 1 closed limit,%MX674.4
XV_201_CMD,Bool,Valve 1 open command,%MX674.6
XV_201_FLT,Bool,Valve 1 travel fault,%MX675.0
XV_202_OPEN,Bool,Valve 2 open limit,%MX675.2
XV_202_CLOSED,Bool,Valve 2 closed limit,%MX675.4
XV_202_CMD,Bool,Valve 2 open command,%MX675.6
XV_202_FLT,Bool,Valve 2 travel fault,%MX676.0
XV_203_OPEN,Bool,Valve 3 open limit,%MX676.2
XV_203_CLOSED,Bool,Valve 3 closed limit,%MX676.4
XV_203_CMD,Bool,Valve 3 open command,%MX676.6
XV_203_FLT,Bool,Valve 3 travel fault,%MX677.0
XV_204_OPEN,Bool,Valve 4 open limit,%MX677.2
XV_204_CLOSED,Bool,Valve 4 closed limit,%MX677.4
XV_204_CMD,Bool,Valve 4 open command,%MX677.6
XV_204_FLT,Bool,Valve 4 travel fault,%MX678.0
XV_205_OPEN,Bool,Valve 5 open limit,%MX678.2
XV_205_CLOSED,Bool,Valve 5 closed limit,%MX678.4
XV_205_CMD,Bool,Valve 5 open command,%MX678.6
XV_205_FLT,Bool,Valve 5 travel fault,%MX679.0
XV_206_OPEN,Bool,Valve 6 open limit,%MX679.2
XV_206_CLOSED,Bool,Valve 6 closed limit,%MX679.4
XV_206_CMD,Bool,Valve 6 open command,%MX679.6
XV_206_FLT,Bool,Valve 6 travel fault,%MX680.0
XV_207_OPEN,Bool,Valve 7 open limit,%MX680.2
XV_207_CLOSED,Bool,Valve 7 closed limit,%MX680.4
XV_207_CMD,Bool,Valve 7 open command,%MX680.6
XV_207_FLT,Bool,Valve 7 travel fault,%MX681.0
XV_208_OPEN,Bool,Valve 8 open limit,%MX681.2
XV_208_CLOSED,Bool,Valve 8 closed limit,%MX681.4
XV_208_CMD,Bool,Valve 8 open command,%MX681.6
XV_208_FLT,Bool,Valve 8 travel fault,%MX682.0
XV_209_OPEN,Bool,Valve 9 open limit,%MX682.2
XV_209_CLOSED,Bool,Valve 9 closed limit,%MX682.4
XV_209_CMD,Bool,Valve 9 open command,%MX682.6
XV_209_FLT,Bool,Valve 9 travel fault,%MX683.0
XV_210_OPEN,Bool,Valve 10 open limit,%MX683.2
XV_210_CLOSED,Bool,Valve 10 closed limit,%MX683.4
XV_210_CMD,Bool,Valve 10 open command,%MX683.6
XV_210_FLT,Bool,Valve 10 travel fault,%MX684.0
XV_211_OPEN,Bool,Valve 11 open limit,%MX684.2
XV_211_CLOSED,Bool,Valve 11 closed limit,%MX684.4
XV_211_CMD,Bool,Valve 11 open command,%MX684.6
XV_211_FLT,Bool,Valve 11 travel fault,%MX685.0
XV_212_OPEN,Bool,Valve 12 open limit,%MX685.2
XV_212_CLOSED,Bool,Valve 12 closed limit,%MX685.4
XV_212_CMD,Bool,Valve 12 open command,%MX685.6
XV_212_FLT,Bool,Valve 12 travel fault,%MX686.0
XV_213_OPEN,Bool,Valve 13 open limit,%MX686.2
XV_213_CLOSED,Bool,Valve 13 closed limit,%MX686.4
XV_213_CMD,Bool,Valve 13 open command,%MX686.6
XV_213_FLT,Bool,Valve 13 travel fault,%MX687.0
XV_214_OPEN,Bool,Valve 14 open limit,%MX687.2
XV_214_CLOSED,Bool,Valve 14 closed limit,%MX687.4
XV_214_CMD,Bool,Valve 14 open command,%MX687.6
XV_214_FLT,Bool,Valve 14 travel fault,%MX688.0
XV_215_OPEN,Bool,Valve 15 open limit,%MX688.2
XV_215_CLOSED,Bool,Valve 15 closed limit,%MX688.4
XV_215_CMD,Bool,Valve 15 open command,%MX688.6
XV_215_FLT,Bool,Valve 15 travel fault,%MX689.0
XV_216_OPEN,Bool,Valve 16 open limit,%MX689.2
XV_216_CLOSED,Bool,Valve 16 closed limit,%MX689.4
XV_216_CMD,Bool,Valve 16 open command,%MX689.6
XV_216_FLT,Bool,Valve 16 travel fault,%MX690.0
XV_217_OPEN,Bool,Valve 17 open limit,%MX690.2
XV_217_CLOSED,Bool,Valve 17 closed limit,%MX690.4
XV_217_CMD,Bool,Valve 17 open command,%MX690.6
XV_217_FLT,Bool,Valve 17 travel fault,%MX691.0
XV_218_OPEN,Bool,Valve 18 open limit,%MX691.2
XV_218_CLOSED,Bool,Valve 18 closed limit,%MX691.4
XV_218_CMD,Bool,Valve 18 open command,%MX691.6
XV_218_FLT,Bool,Valve 18 travel fault,%MX692.0
XV_219_OPEN,Bool,Valve 19 open limit,%MX692.2
XV_219_CLOSED,Bool,Valve 19 closed limit,%MX692.4
XV_219_CMD,Bool,Valve 19 open command,%MX692.6
XV_219_FLT,Bool,Valve 19 travel fault,%MX693.0
XV_220_OPEN,Bool,Valve 20 open limit,%MX693.2
XV_220_CLOSED,Bool,Valve 20 closed limit,%MX693.4
XV_220_CMD,Bool,Valve 20 open command,%MX693.6
XV_220_FLT,Bool,Valve 20 travel fault,%MX694.0
XV_221_OPEN,Bool,Valve 21 open limit,%MX694.2
XV_221_CLOSED,Bool,Valve 21 closed limit,%MX694.4
XV_221_CMD,Bool,Valve 21 open command,%MX694.6
XV_221_FLT,Bool,Valve 21 travel fault,%MX695.0
XV_222_OPEN,Bool,Valve 22 open limit,%MX695.2
XV_222_CLOSED,Bool,Valve 22 closed limit,%MX695.4
XV_222_CMD,Bool,Valve 22 open command,%MX695.6
XV_222_FLT,Bool,Valve 22 travel fault,%MX696.0
XV_223_OPEN,Bool,Valve 23 open limit,%MX696.2
XV_223_CLOSED,Bool,Valve 23 closed limit,%MX696.4
XV_223_CMD,Bool,Valve 23 open command,%MX696.6
XV_223_FLT,Bool,Valve 23 travel fault,%MX697.0
XV_224_OPEN,Bool,Valve 24 open limit,%MX697.2
XV_224_CLOSED,Bool,Valve 24 closed limit,%MX697.4
XV_224_CMD,Bool,Valve 24 open command,%MX697.6
XV_224_FLT,Bool,Valve 24 travel fault,%MX698.0
XV_225_OPEN,Bool,Valve 25 open limit,%MX698.2
XV_225_CLOSED,Bool,Valve 25 closed limit,%MX698.4
XV_225_CMD,Bool,Valve 25 open command,%MX698.6
XV_225_FLT,Bool,Valve 25 travel fault,%MX699.0
XV_226_OPEN,Bool,Valve 26 open limit,%MX699.2
XV_226_CLOSED,Bool,Valve 26 closed limit,%MX699.4
XV_226_CMD,Bool,Valve 26 open command,%MX699.6
XV_226_FLT,Bool,Valve 26 travel fault,%MX700.0
XV_227_OPEN,Bool,Valve 27 open limit,%MX700.2
XV_227_CLOSED,Bool,Valve 27 closed limit,%MX700.4
XV_227_CMD,Bool,Valve 27 open command,%MX700.6
XV_227_FLT,Bool,Valve 27 travel fault,%MX701.0
XV_228_OPEN,Bool,Valve 28 open limit,%MX701.2
XV_228_CLOSED,Bool,Valve 28 closed limit,%MX701.4
XV_228_CMD,Bool,Valve 28 open command,%MX701.6
XV_228_FLT,Bool,Valve 28 travel fault,%MX702.0
XV_229_OPEN,Bool,Valve 29 open limit,%MX702.2
XV_229_CLOSED,Bool,Valve 29 closed limit,%MX702.4
XV_229_CMD,Bool,Valve 29 open command,%MX702.6
XV_229_FLT,Bool,Valve 29 travel fault,%MX703.0
XV_230_OPEN,Bool,Valve 30 open limit,%MX703.2
XV_230_CLOSED,Bool,Valve 30 closed limit,%MX703.4
XV_230_CMD,Bool,Valve 30 open command,%MX703.6
XV_230_FLT,Bool,Valve 30 travel fault,%MX704.0
XV_231_OPEN,Bool,Valve 31 open limit,%MX704.2
XV_231_CLOSED,Bool,Valve 31 closed limit,%MX704.4
XV_231_CMD,Bool,Valve 31 open command,%MX704.6
XV_231_FLT,Bool,Valve 31 travel fault,%MX705.0
XV_232_OPEN,Bool,Valve 32 open limit,%MX705.2
XV_232_CLOSED,Bool,Valve 32 closed limit,%MX705.4
XV_232_CMD,Bool,Valve 32 open command,%MX705.6
XV_232_FLT,Bool,Valve 32 travel fault,%MX706.0
XV_233_OPEN,Bool,Valve 33 open limit,%MX706.2
XV_233_CLOSED,Bool,Valve 33 closed limit,%MX706.4
XV_233_CMD,Bool,Valve 33 open command,%MX706.6
XV_233_FLT,Bool,Valve 33 travel fault,%MX707.0
XV_234_OPEN,Bool,Valve 34 open limit,%MX707.2
XV_234_CLOSED,Bool,Valve 34 closed limit,%MX707.4
XV_234_CMD,Bool,Valve 34 open command,%MX707.6
XV_234_FLT,Bool,Valve 34 travel fault,%MX708.0
XV_235_OPEN,Bool,Valve 35 open limit,%MX708.2
XV_235_CLOSED,Bool,Valve 35 closed limit,%MX708.4
XV_235_CMD,Bool,Valve 35 open command,%MX708.6
XV_235_FLT,Bool,Valve 35 travel fault,%MX709.0
XV_236_OPEN,Bool,Valve 36 open limit,%MX709.2
XV_236_CLOSED,Bool,Valve 36 closed limit,%MX709.4
XV_236_CMD,Bool,Valve 36 open command,%MX709.6
XV_236_FLT,Bool,Valve 36 travel fault,%MX710.0
XV_237_OPEN,Bool,Valve 37 open limit,%MX710.2
XV_237_CLOSED,Bool,Valve 37 closed limit,%MX710.4
XV_237_CMD,Bool,Valve 37 open command,%MX710.6
XV_237_FLT,Bool,Valve 37 travel fault,%MX711.0
XV_238_OPEN,Bool,Valve 38 open limit,%MX711.2
XV_238_CLOSED,Bool,Valve 38 closed limit,%MX711.4
XV_238_CMD,Bool,Valve 38 open command,%MX711.6
XV_238_FLT,Bool,Valve 38 travel fault,%MX712.0
XV_239_OPEN,Bool,Valve 39 open limit,%MX712.2
XV_239_CLOSED,Bool,Valve 39 closed limit,%MX712.4
XV_239_CMD,Bool,Valve 39 open command,%MX712.6
